mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_feature_fraction,param_learning_rate,param_max_depth,param_num_leaves,param_num_trees,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,preprocessing,base_model
15.067539763450622,5.0702410257790635,0.3863487720489502,0.03660693576313484,0.7707887907875872,0.002252277038133705,3,294,90,0.7219193679203014,"{'feature_fraction': 0.7707887907875872, 'learning_rate': 0.002252277038133705, 'max_depth': 3, 'num_leaves': 294, 'num_trees': 90, 'subsample': 0.7219193679203014}",-434.41408916195553,-459.466314699757,-448.72739793083275,-421.07288383946195,-399.8026309771112,-405.24191662589516,-416.7306194065886,-476.6743174194772,-490.60593024539116,-503.8878373433463,-445.6623937649817,34.462957477821774,21,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
6.397772288322448,2.283185450652639,0.20140135288238525,0.06934837372827898,0.4539390887983019,0.01948494382875837,1,150,20,0.5280911898712949,"{'feature_fraction': 0.4539390887983019, 'learning_rate': 0.01948494382875837, 'max_depth': 1, 'num_leaves': 150, 'num_trees': 20, 'subsample': 0.5280911898712949}",-441.08270285554636,-472.4006640494003,-455.62210945701696,-421.4802937480625,-395.63716466637993,-403.16998772229306,-423.36166722064,-489.55128890972014,-502.49341641634936,-517.5116813488736,-452.2310976394282,40.139968559566775,22,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
13.206776738166809,4.4702291301807495,0.38300251960754395,0.04337463391293305,0.3094928814076744,0.0017870980829908058,3,237,100,0.7975094955416154,"{'feature_fraction': 0.3094928814076744, 'learning_rate': 0.0017870980829908058, 'max_depth': 3, 'num_leaves': 237, 'num_trees': 100, 'subsample': 0.7975094955416154}",-445.31127256062564,-470.36581513166203,-459.2122966958738,-431.133387218097,-409.0671402283843,-414.74784542116197,-426.6722486647492,-488.33825538099177,-502.5731651897321,-516.1634844564892,-456.35849109477675,35.42178084494162,23,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
27.819444179534912,5.324334897601902,0.28913562297821044,0.059311804639924776,0.6710085611850924,0.008194254573277524,11,289,20,0.7477493997733475,"{'feature_fraction': 0.6710085611850924, 'learning_rate': 0.008194254573277524, 'max_depth': 11, 'num_leaves': 289, 'num_trees': 20, 'subsample': 0.7477493997733475}",-447.73998769669765,-476.25664417028884,-461.4054950734047,-432.43567431581926,-409.5801832491129,-416.1537040513962,-429.73281076556924,-490.6089569261257,-504.37946961439195,-519.3527192604151,-458.76456451232207,36.01533010325404,24,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
88.50203473567963,10.118475238376554,0.5962275981903076,0.05919729284616214,0.7129480927278149,0.001908663977325089,23,298,80,0.23645522566068503,"{'feature_fraction': 0.7129480927278149, 'learning_rate': 0.001908663977325089, 'max_depth': 23, 'num_leaves': 298, 'num_trees': 80, 'subsample': 0.23645522566068503}",-452.64087886863365,-481.5736566154054,-466.73105369017,-437.2867753687418,-414.2438468360209,-420.8932333212011,-434.56011214482356,-495.9571419080787,-510.14153037449836,-525.2843890007549,-463.9312618128329,36.42186431571144,25,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
63.01603667736053,11.074762196399195,0.518175482749939,0.0696479536654572,0.7944001577277451,0.001747985430991196,25,263,70,0.7637946452197888,"{'feature_fraction': 0.7944001577277451, 'learning_rate': 0.001747985430991196, 'max_depth': 25, 'num_leaves': 263, 'num_trees': 70, 'subsample': 0.7637946452197888}",-465.58902356754396,-495.6061703892982,-480.9107379808868,-450.12946752856993,-426.42166339043735,-433.23347154852587,-447.05058162187123,-510.13906175818084,-525.2180025432032,-540.6878230641039,-477.49860033926217,37.49825345499902,26,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
7.609874606132507,2.7013756287377433,0.264756178855896,0.05177094993261537,0.9749616449558981,0.01162089981643557,1,241,20,0.5668800227633063,"{'feature_fraction': 0.9749616449558981, 'learning_rate': 0.01162089981643557, 'max_depth': 1, 'num_leaves': 241, 'num_trees': 20, 'subsample': 0.5668800227633063}",-470.90899937882534,-501.42219755864613,-485.2333511816252,-450.0923781680573,-424.33715618106834,-432.40416569402197,-450.4677135996866,-518.2067308678307,-533.1593769751258,-550.6351925619219,-481.68672621668094,41.16532015306259,27,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
74.2368448972702,14.073390760179741,0.5246965646743774,0.06698070609271431,0.9083387458230066,0.0012738859921589602,28,225,80,0.1785199637344416,"{'feature_fraction': 0.9083387458230066, 'learning_rate': 0.0012738859921589602, 'max_depth': 28, 'num_leaves': 225, 'num_trees': 80, 'subsample': 0.1785199637344416}",-474.4843869055211,-505.49676644667426,-490.72783612861406,-459.08349898149964,-434.8861992247979,-441.74225698673285,-455.6948224674714,-519.989479238763,-535.5906039921192,-551.3586303294915,-486.9054480701685,38.245811325744256,28,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
21.139343571662902,2.612325450977626,0.2807661771774292,0.05261067139267878,0.4801411726235504,0.004496190020585656,29,216,20,0.36491955766280937,"{'feature_fraction': 0.4801411726235504, 'learning_rate': 0.004496190020585656, 'max_depth': 29, 'num_leaves': 216, 'num_trees': 20, 'subsample': 0.36491955766280937}",-480.10844318560953,-510.4697413954252,-496.89078897571795,-464.6091904030493,-440.05253929820776,-446.97543243794087,-461.23696776736983,-526.071341496919,-542.1123708120724,-558.0765704972159,-492.66033862695275,38.6816364247728,29,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
50.709943127632144,9.705913338927273,0.6113216400146484,0.05490528776934461,0.16633483442844157,0.0012889990395122438,10,215,70,0.8527555537388138,"{'feature_fraction': 0.16633483442844157, 'learning_rate': 0.0012889990395122438, 'max_depth': 10, 'num_leaves': 215, 'num_trees': 70, 'subsample': 0.8527555537388138}",-480.55257236349684,-510.53802265766933,-497.26537243224226,-465.0595223517462,-440.3255823347932,-447.2851783463888,-461.7830356614586,-526.7682358747852,-542.7704237270043,-558.6660155572179,-493.1013961306803,38.768071997298755,30,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
22.4440922498703,6.749244765968302,0.3581728458404541,0.045512845853407174,0.5179265391903386,0.0012691990019485474,12,45,60,0.8173916012578099,"{'feature_fraction': 0.5179265391903386, 'learning_rate': 0.0012691990019485474, 'max_depth': 12, 'num_leaves': 45, 'num_trees': 60, 'subsample': 0.8173916012578099}",-486.643599569957,-517.6548794308256,-504.09443435648114,-471.4949833107469,-446.56659394699653,-453.35483431617143,-467.5391461223392,-533.278605591897,-550.0793749778288,-565.9031843835934,-499.66096360068366,39.19373114579792,31,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
32.21769940853119,4.906016606036042,0.36850292682647706,0.05594586919389205,0.8625731346670644,0.002321920794435194,11,212,30,0.6797452192457969,"{'feature_fraction': 0.8625731346670644, 'learning_rate': 0.002321920794435194, 'max_depth': 11, 'num_leaves': 212, 'num_trees': 30, 'subsample': 0.6797452192457969}",-489.0495654830021,-520.8318843590264,-506.69063614781726,-473.57270531618735,-448.6432062569196,-455.5879638013295,-469.8156964556958,-535.9262547233243,-552.522173398249,-568.851065492899,-502.14911514344504,39.44824974468831,32,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
28.247090816497803,8.212289806020603,0.4077830076217651,0.0824549418055295,0.8056821367116724,0.0005183615134231526,9,40,90,0.9118586977205397,"{'feature_fraction': 0.8056821367116724, 'learning_rate': 0.0005183615134231526, 'max_depth': 9, 'num_leaves': 40, 'num_trees': 90, 'subsample': 0.9118586977205397}",-500.0048970723205,-532.3364279647616,-518.7462995671025,-484.7133173301587,-459.2103568076302,-466.0799752935718,-480.44635734872196,-548.0200410906093,-565.5950252721084,-582.0198868714301,-513.7172584618414,40.35061431117727,33,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
11.663969016075134,4.0037097648271756,0.2696927309036255,0.04801062483668081,0.5598802658168069,0.004355524370175025,7,93,10,0.5902535226199277,"{'feature_fraction': 0.5598802658168069, 'learning_rate': 0.004355524370175025, 'max_depth': 7, 'num_leaves': 93, 'num_trees': 10, 'subsample': 0.5902535226199277}",-501.3102319644851,-533.6114941829474,-520.1758515434271,-485.7552855920289,-460.19408149916893,-467.1662643818875,-481.59339605508995,-549.2842997093952,-566.815390863035,-583.4693155439896,-514.9375611335455,40.462145888992936,34,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
11.163521599769592,2.8999978111185087,0.36419100761413575,0.056974785603661655,0.10999972480048417,0.00045666624586064407,5,213,40,0.8820920174026474,"{'feature_fraction': 0.10999972480048417, 'learning_rate': 0.00045666624586064407, 'max_depth': 5, 'num_leaves': 213, 'num_trees': 40, 'subsample': 0.8820920174026474}",-513.6012758246515,-546.8439500634063,-533.5465671108177,-497.9955362504887,-471.7920520209645,-478.8260314307133,-493.5131751464525,-562.7340767022,-581.1002457667531,-598.2603349724632,-527.8213245288911,41.49998946852125,35,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
8.099664354324341,2.8230091077503205,0.23583078384399414,0.05527065232542465,0.8833144726948862,0.0017282896315434825,20,25,10,0.8481656543798394,"{'feature_fraction': 0.8833144726948862, 'learning_rate': 0.0017282896315434825, 'max_depth': 20, 'num_leaves': 25, 'num_trees': 10, 'subsample': 0.8481656543798394}",-513.8805546324024,-547.273742054672,-533.8471859782171,-498.34565687951715,-472.1929599474384,-479.17378880805506,-493.7664968984614,-563.0595716049863,-581.4787932450851,-598.5738664416432,-528.1592616490478,41.502210475240354,36,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
23.43539180755615,5.820890884435364,0.48858795166015623,0.03569745306961421,0.285114306006495,0.00017808979655422797,6,62,70,0.870883910501888,"{'feature_fraction': 0.285114306006495, 'learning_rate': 0.00017808979655422797, 'max_depth': 6, 'num_leaves': 62, 'num_trees': 70, 'subsample': 0.870883910501888}",-516.1363209191807,-549.7129385184539,-536.3813772354687,-500.5711293747474,-474.2962424993217,-481.3592318772368,-496.0568823665461,-565.5316210271509,-584.0167672748806,-601.322535245954,-530.538504633894,41.68076475243895,37,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
25.275458931922913,6.2839304942547045,0.3541914224624634,0.03779005800910637,0.37304997421674735,0.00015056693294861716,9,40,80,0.5211076250050521,"{'feature_fraction': 0.37304997421674735, 'learning_rate': 0.00015056693294861716, 'max_depth': 9, 'num_leaves': 40, 'num_trees': 80, 'subsample': 0.5211076250050521}",-516.341446165237,-549.9518174214298,-536.5927811419159,-500.82358423125316,-474.5455963349978,-481.58915804137274,-496.2599027639941,-565.758977483956,-584.2718491165678,-601.5593851300202,-530.7694497830745,41.683950059681116,38,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
32.49650468826294,7.783708805723102,0.540317964553833,0.06867122904350476,0.1747238983088272,0.00012864979862105413,7,56,90,0.4226809968367464,"{'feature_fraction': 0.1747238983088272, 'learning_rate': 0.00012864979862105413, 'max_depth': 7, 'num_leaves': 56, 'num_trees': 90, 'subsample': 0.4226809968367464}",-516.6084558345638,-550.2199260986747,-536.8778088090195,-501.07141935804526,-474.7629145775041,-481.82811638616846,-496.54476344501336,-566.0843102171652,-584.5733578120206,-601.901533675935,-531.0472606214109,41.716251691584695,39,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
15.825006580352783,4.611044051188479,0.37465596199035645,0.034967848523804156,0.6991103076458783,0.00011132682585256781,3,132,100,0.9073605288848414,"{'feature_fraction': 0.6991103076458783, 'learning_rate': 0.00011132682585256781, 'max_depth': 3, 'num_leaves': 132, 'num_trees': 100, 'subsample': 0.9073605288848414}",-516.7995180399931,-550.382734280434,-537.2094172669149,-501.39192176523966,-475.1816626040606,-482.1648972213875,-496.7065569391536,-566.3505068010525,-584.8981918193099,-602.1597848801326,-531.3245191617679,41.697084784730954,40,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
28.34118525981903,7.942202260912566,0.3784602403640747,0.061534164888886037,0.1923385947687978,0.00036206007257447376,14,291,30,0.9463109166860171,"{'feature_fraction': 0.1923385947687978, 'learning_rate': 0.00036206007257447376, 'max_depth': 14, 'num_leaves': 291, 'num_trees': 30, 'subsample': 0.9463109166860171}",-516.8599581973764,-550.4845110445507,-537.1915710602123,-501.33372187767037,-475.0258912846923,-482.0885619689447,-496.80771639576295,-566.3787182288236,-584.8703281909533,-602.2210532496773,-531.3262031498664,41.73438958631204,41,"MLForecast(models=[], freq=h, lag_features=['lag1', 'lag2', 'lag3', 'lag4', 'lag5', 'lag6', 'lag7', 'lag8', 'lag9', 'lag10', 'lag11', 'lag12', 'lag13', 'lag14', 'lag15', 'lag16', 'lag17', 'lag18', 'lag19', 'lag20', 'lag21', 'lag22', 'lag23', 'lag24', 'lag25', 'lag26', 'lag27', 'lag28', 'lag29', 'lag30', 'lag31', 'lag32', 'lag33', 'lag34', 'lag35', 'lag36', 'lag37', 'lag38', 'lag39', 'lag40', 'lag41', 'lag42', 'lag43', 'lag44', 'lag45', 'lag46', 'lag47', 'rolling_mean_lag1_window_size24', 'rolling_mean_lag24_window_size24'], date_features=['month', 'dayofweek', 'hour'], num_threads=1)",LGBMRegressor(verbosity=0)
